Name,AccountExternalId,SecurityExternalId,MarketValue__c,Quantity__c
PA_0332-WIPRO,PA_0332,SEC_WIPRO,2984040,266
PA_0332-WIPRO,PA_0332,SEC_WIPRO,2984040,49
PA_0333-INDUSINDBK,PA_0333,SEC_INDUSINDBK,2111729,131
PA_0333-ADANIPORTS,PA_0333,SEC_ADANIPORTS,2111729,61
PA_0333-ADANIPORTS,PA_0333,SEC_ADANIPORTS,2111729,332
PA_0334-TECHM,PA_0334,SEC_TECHM,1304424,345
PA_0334-SHRIRAMFIN,PA_0334,SEC_SHRIRAMFIN,1304424,271
PA_0334-TATAMOTORS,PA_0334,SEC_TATAMOTORS,1304424,410
PA_0334-COALINDIA,PA_0334,SEC_COALINDIA,1304424,449
PA_0334-TATACONSUM,PA_0334,SEC_TATACONSUM,1304424,77
PA_0334-ITC,PA_0334,SEC_ITC,1304424,242
PA_0335-UPL,PA_0335,SEC_UPL,1181459,132
PA_0335-TITAN,PA_0335,SEC_TITAN,1181459,498
PA_0335-NTPC,PA_0335,SEC_NTPC,1181459,126
PA_0335-BRITANNIA,PA_0335,SEC_BRITANNIA,1181459,294
PA_0335-SUNPHARMA,PA_0335,SEC_SUNPHARMA,1181459,259
PA_0335-TATASTEEL,PA_0335,SEC_TATASTEEL,1181459,377
PA_0336-DRREDDY,PA_0336,SEC_DRREDDY,5116688,201
PA_0336-BHARTIARTL,PA_0336,SEC_BHARTIARTL,5116688,349
PA_0336-ITC,PA_0336,SEC_ITC,5116688,338
PA_0337-SHRIRAMFIN,PA_0337,SEC_SHRIRAMFIN,3785839,28
PA_0337-NESTLEIND,PA_0337,SEC_NESTLEIND,3785839,43
PA_0337-SBILIFE,PA_0337,SEC_SBILIFE,3785839,17
PA_0338-ADANIPORTS,PA_0338,SEC_ADANIPORTS,593234,465
PA_0338-APOLLOHOSP,PA_0338,SEC_APOLLOHOSP,593234,161
PA_0338-ADANIENT,PA_0338,SEC_ADANIENT,593234,116
PA_0338-DIVISLAB,PA_0338,SEC_DIVISLAB,593234,476
PA_0338-INFY,PA_0338,SEC_INFY,593234,162
PA_0338-BPCL,PA_0338,SEC_BPCL,593234,387
PA_0339-SBILIFE,PA_0339,SEC_SBILIFE,2589648,373
PA_0339-NESTLEIND,PA_0339,SEC_NESTLEIND,2589648,97
PA_0339-CIPLA,PA_0339,SEC_CIPLA,2589648,398
PA_0340-HINDUNILVR,PA_0340,SEC_HINDUNILVR,760427,476
PA_0340-ADANIENT,PA_0340,SEC_ADANIENT,760427,236
PA_0340-TATASTEEL,PA_0340,SEC_TATASTEEL,760427,13
PA_0340-DIVISLAB,PA_0340,SEC_DIVISLAB,760427,327
PA_0340-NIFTYBEES,PA_0340,SEC_NIFTYBEES,760427,43
PA_0341-HDFCLIFE,PA_0341,SEC_HDFCLIFE,686084,259
PA_0341-NESTLEIND,PA_0341,SEC_NESTLEIND,686084,379
PA_0341-HDFCLIFE,PA_0341,SEC_HDFCLIFE,686084,158
PA_0341-ASIANPAINT,PA_0341,SEC_ASIANPAINT,686084,120
PA_0341-TATAMOTORS,PA_0341,SEC_TATAMOTORS,686084,323
PA_0342-INDUSINDBK,PA_0342,SEC_INDUSINDBK,425348,242
PA_0342-POWERGRID,PA_0342,SEC_POWERGRID,425348,302
PA_0342-TATAMOTORS,PA_0342,SEC_TATAMOTORS,425348,160
PA_0342-NIFTYBEES,PA_0342,SEC_NIFTYBEES,425348,121
PA_0342-M&M,PA_0342,SEC_M&M,425348,207
PA_0342-SUNPHARMA,PA_0342,SEC_SUNPHARMA,425348,112
PA_0343-ASIANPAINT,PA_0343,SEC_ASIANPAINT,299421,40
PA_0343-UPL,PA_0343,SEC_UPL,299421,440
PA_0343-HEROMOTOCO,PA_0343,SEC_HEROMOTOCO,299421,408
PA_0343-INDUSINDBK,PA_0343,SEC_INDUSINDBK,299421,402
PA_0343-COALINDIA,PA_0343,SEC_COALINDIA,299421,383
PA_0343-ULTRACEMCO,PA_0343,SEC_ULTRACEMCO,299421,413
PA_0344-ONGC,PA_0344,SEC_ONGC,1549788,331
PA_0344-GRASIM,PA_0344,SEC_GRASIM,1549788,395
PA_0344-BHARTIARTL,PA_0344,SEC_BHARTIARTL,1549788,420
PA_0345-DIVISLAB,PA_0345,SEC_DIVISLAB,3233448,269
PA_0345-M&M,PA_0345,SEC_M&M,3233448,23
PA_0345-SHRIRAMFIN,PA_0345,SEC_SHRIRAMFIN,3233448,30
PA_0346-ULTRACEMCO,PA_0346,SEC_ULTRACEMCO,1049546,205
PA_0346-NESTLEIND,PA_0346,SEC_NESTLEIND,1049546,51
PA_0346-INDUSINDBK,PA_0346,SEC_INDUSINDBK,1049546,320
PA_0346-ULTRACEMCO,PA_0346,SEC_ULTRACEMCO,1049546,368
PA_0346-LT,PA_0346,SEC_LT,1049546,122
PA_0346-HCLTECH,PA_0346,SEC_HCLTECH,1049546,429
PA_0347-UPL,PA_0347,SEC_UPL,2464724,202
PA_0347-BPCL,PA_0347,SEC_BPCL,2464724,467
PA_0347-RELIANCE,PA_0347,SEC_RELIANCE,2464724,42
PA_0347-ULTRACEMCO,PA_0347,SEC_ULTRACEMCO,2464724,354
PA_0348-BHARTIARTL,PA_0348,SEC_BHARTIARTL,3612822,190
PA_0348-SBILIFE,PA_0348,SEC_SBILIFE,3612822,421
PA_0348-RELIANCE,PA_0348,SEC_RELIANCE,3612822,197
PA_0349-TATASTEEL,PA_0349,SEC_TATASTEEL,1172460,275
PA_0349-JSWSTEEL,PA_0349,SEC_JSWSTEEL,1172460,391
PA_0349-TATACONSUM,PA_0349,SEC_TATACONSUM,1172460,369
PA_0349-HEROMOTOCO,PA_0349,SEC_HEROMOTOCO,1172460,391
PA_0349-EICHERMOT,PA_0349,SEC_EICHERMOT,1172460,361
PA_0350-EICHERMOT,PA_0350,SEC_EICHERMOT,635872,183
PA_0350-JSWSTEEL,PA_0350,SEC_JSWSTEEL,635872,94
PA_0350-LT,PA_0350,SEC_LT,635872,229
PA_0350-INDUSINDBK,PA_0350,SEC_INDUSINDBK,635872,228
PA_0350-RELIANCE,PA_0350,SEC_RELIANCE,635872,218
PA_0350-TATASTEEL,PA_0350,SEC_TATASTEEL,635872,345
PA_0351-NESTLEIND,PA_0351,SEC_NESTLEIND,565674,237
PA_0351-DIVISLAB,PA_0351,SEC_DIVISLAB,565674,145
PA_0351-COALINDIA,PA_0351,SEC_COALINDIA,565674,131
PA_0352-NIFTYBEES,PA_0352,SEC_NIFTYBEES,298729,94
PA_0352-NTPC,PA_0352,SEC_NTPC,298729,418
PA_0352-MARUTI,PA_0352,SEC_MARUTI,298729,55
PA_0352-TECHM,PA_0352,SEC_TECHM,298729,251
PA_0352-SHRIRAMFIN,PA_0352,SEC_SHRIRAMFIN,298729,320
PA_0352-APOLLOHOSP,PA_0352,SEC_APOLLOHOSP,298729,479
PA_0353-NTPC,PA_0353,SEC_NTPC,2392124,81
PA_0353-NIFTYBEES,PA_0353,SEC_NIFTYBEES,2392124,146
PA_0353-CIPLA,PA_0353,SEC_CIPLA,2392124,382
PA_0353-INDUSINDBK,PA_0353,SEC_INDUSINDBK,2392124,233
PA_0354-ADANIPORTS,PA_0354,SEC_ADANIPORTS,919205,376
PA_0354-NTPC,PA_0354,SEC_NTPC,919205,130
PA_0354-HCLTECH,PA_0354,SEC_HCLTECH,919205,74
PA_0354-HDFCLIFE,PA_0354,SEC_HDFCLIFE,919205,336
PA_0354-BRITANNIA,PA_0354,SEC_BRITANNIA,919205,411
PA_0355-TCS,PA_0355,SEC_TCS,2976564,223
PA_0355-ASIANPAINT,PA_0355,SEC_ASIANPAINT,2976564,104
PA_0355-DRREDDY,PA_0355,SEC_DRREDDY,2976564,55
PA_0356-INDUSINDBK,PA_0356,SEC_INDUSINDBK,952576,53
PA_0356-NTPC,PA_0356,SEC_NTPC,952576,350
PA_0356-RELIANCE,PA_0356,SEC_RELIANCE,952576,486
PA_0356-ITC,PA_0356,SEC_ITC,952576,155
PA_0356-HCLTECH,PA_0356,SEC_HCLTECH,952576,302
PA_0356-APOLLOHOSP,PA_0356,SEC_APOLLOHOSP,952576,33
PA_0357-M&M,PA_0357,SEC_M&M,907316,135
PA_0357-BPCL,PA_0357,SEC_BPCL,907316,191
PA_0357-SUNPHARMA,PA_0357,SEC_SUNPHARMA,907316,204
PA_0357-LT,PA_0357,SEC_LT,907316,227
PA_0358-RELIANCE,PA_0358,SEC_RELIANCE,590036,195
PA_0358-CIPLA,PA_0358,SEC_CIPLA,590036,418
PA_0358-HCLTECH,PA_0358,SEC_HCLTECH,590036,302
PA_0358-TATASTEEL,PA_0358,SEC_TATASTEEL,590036,14
PA_0358-HDFCLIFE,PA_0358,SEC_HDFCLIFE,590036,458
PA_0359-BAJAJ-AUTO,PA_0359,SEC_BAJAJ-AUTO,1261104,101
PA_0359-ADANIENT,PA_0359,SEC_ADANIENT,1261104,177
PA_0359-SBILIFE,PA_0359,SEC_SBILIFE,1261104,95
PA_0360-WIPRO,PA_0360,SEC_WIPRO,1570870,370
PA_0360-CIPLA,PA_0360,SEC_CIPLA,1570870,44
PA_0360-EICHERMOT,PA_0360,SEC_EICHERMOT,1570870,401
PA_0360-TATAMOTORS,PA_0360,SEC_TATAMOTORS,1570870,312
PA_0361-ONGC,PA_0361,SEC_ONGC,1751735,51
PA_0361-SUNPHARMA,PA_0361,SEC_SUNPHARMA,1751735,66
PA_0361-DIVISLAB,PA_0361,SEC_DIVISLAB,1751735,73
PA_0362-TATASTEEL,PA_0362,SEC_TATASTEEL,1262120,253
PA_0362-DIVISLAB,PA_0362,SEC_DIVISLAB,1262120,320
PA_0362-CIPLA,PA_0362,SEC_CIPLA,1262120,194
PA_0362-APOLLOHOSP,PA_0362,SEC_APOLLOHOSP,1262120,483
PA_0362-EICHERMOT,PA_0362,SEC_EICHERMOT,1262120,47
PA_0363-ULTRACEMCO,PA_0363,SEC_ULTRACEMCO,1698320,289
PA_0363-DRREDDY,PA_0363,SEC_DRREDDY,1698320,72
PA_0363-EICHERMOT,PA_0363,SEC_EICHERMOT,1698320,467
PA_0363-SHRIRAMFIN,PA_0363,SEC_SHRIRAMFIN,1698320,343
PA_0363-UPL,PA_0363,SEC_UPL,1698320,326
PA_0363-SHRIRAMFIN,PA_0363,SEC_SHRIRAMFIN,1698320,453
PA_0364-HINDUNILVR,PA_0364,SEC_HINDUNILVR,4660165,190
PA_0364-BRITANNIA,PA_0364,SEC_BRITANNIA,4660165,22
PA_0364-SHRIRAMFIN,PA_0364,SEC_SHRIRAMFIN,4660165,101
PA_0364-BHARTIARTL,PA_0364,SEC_BHARTIARTL,4660165,52
PA_0364-HINDUNILVR,PA_0364,SEC_HINDUNILVR,4660165,200
PA_0364-TCS,PA_0364,SEC_TCS,4660165,179
PA_0365-HDFCLIFE,PA_0365,SEC_HDFCLIFE,1031386,83
PA_0365-INFY,PA_0365,SEC_INFY,1031386,51
PA_0365-SUNPHARMA,PA_0365,SEC_SUNPHARMA,1031386,285
PA_0365-GRASIM,PA_0365,SEC_GRASIM,1031386,343
PA_0365-SBILIFE,PA_0365,SEC_SBILIFE,1031386,347
PA_0365-TATACONSUM,PA_0365,SEC_TATACONSUM,1031386,70
PA_0366-TATASTEEL,PA_0366,SEC_TATASTEEL,499442,385
PA_0366-TCS,PA_0366,SEC_TCS,499442,40
PA_0366-COALINDIA,PA_0366,SEC_COALINDIA,499442,385
PA_0366-COALINDIA,PA_0366,SEC_COALINDIA,499442,474
PA_0367-TATAMOTORS,PA_0367,SEC_TATAMOTORS,397975,24
PA_0367-TATAMOTORS,PA_0367,SEC_TATAMOTORS,397975,264
PA_0367-M&M,PA_0367,SEC_M&M,397975,381
PA_0367-SUNPHARMA,PA_0367,SEC_SUNPHARMA,397975,173
PA_0367-CIPLA,PA_0367,SEC_CIPLA,397975,397
PA_0367-EICHERMOT,PA_0367,SEC_EICHERMOT,397975,148
PA_0368-BRITANNIA,PA_0368,SEC_BRITANNIA,983650,454
PA_0368-M&M,PA_0368,SEC_M&M,983650,234
PA_0368-UPL,PA_0368,SEC_UPL,983650,45
PA_0368-DRREDDY,PA_0368,SEC_DRREDDY,983650,333
PA_0369-BHARTIARTL,PA_0369,SEC_BHARTIARTL,1339290,265
PA_0369-ULTRACEMCO,PA_0369,SEC_ULTRACEMCO,1339290,162
PA_0369-SHRIRAMFIN,PA_0369,SEC_SHRIRAMFIN,1339290,79
PA_0369-TECHM,PA_0369,SEC_TECHM,1339290,79
PA_0370-BAJAJ-AUTO,PA_0370,SEC_BAJAJ-AUTO,877106,394
PA_0370-ASIANPAINT,PA_0370,SEC_ASIANPAINT,877106,105
PA_0370-LIQUIDBEES,PA_0370,SEC_LIQUIDBEES,877106,215
PA_0370-DRREDDY,PA_0370,SEC_DRREDDY,877106,255
PA_0370-NESTLEIND,PA_0370,SEC_NESTLEIND,877106,81
PA_0370-EICHERMOT,PA_0370,SEC_EICHERMOT,877106,494
PA_0371-INFY,PA_0371,SEC_INFY,6099254,49
PA_0371-GRASIM,PA_0371,SEC_GRASIM,6099254,395
PA_0371-TECHM,PA_0371,SEC_TECHM,6099254,317
PA_0371-COALINDIA,PA_0371,SEC_COALINDIA,6099254,453
PA_0372-DRREDDY,PA_0372,SEC_DRREDDY,555817,358
PA_0372-TCS,PA_0372,SEC_TCS,555817,474
PA_0372-GRASIM,PA_0372,SEC_GRASIM,555817,11
PA_0373-LIQUIDBEES,PA_0373,SEC_LIQUIDBEES,2666661,339
PA_0373-APOLLOHOSP,PA_0373,SEC_APOLLOHOSP,2666661,78
PA_0373-ADANIENT,PA_0373,SEC_ADANIENT,2666661,468
PA_0373-COALINDIA,PA_0373,SEC_COALINDIA,2666661,215
PA_0374-COALINDIA,PA_0374,SEC_COALINDIA,524490,405
PA_0374-SHRIRAMFIN,PA_0374,SEC_SHRIRAMFIN,524490,325
PA_0374-HDFCLIFE,PA_0374,SEC_HDFCLIFE,524490,184
PA_0374-MARUTI,PA_0374,SEC_MARUTI,524490,93
PA_0374-SUNPHARMA,PA_0374,SEC_SUNPHARMA,524490,11
PA_0374-ULTRACEMCO,PA_0374,SEC_ULTRACEMCO,524490,57
PA_0375-MARUTI,PA_0375,SEC_MARUTI,2213526,385
PA_0375-TITAN,PA_0375,SEC_TITAN,2213526,264
PA_0375-GRASIM,PA_0375,SEC_GRASIM,2213526,86
PA_0375-NIFTYBEES,PA_0375,SEC_NIFTYBEES,2213526,353
PA_0376-SUNPHARMA,PA_0376,SEC_SUNPHARMA,1085151,63
PA_0376-HEROMOTOCO,PA_0376,SEC_HEROMOTOCO,1085151,446
PA_0376-ADANIENT,PA_0376,SEC_ADANIENT,1085151,272
PA_0376-NIFTYBEES,PA_0376,SEC_NIFTYBEES,1085151,13
PA_0376-DRREDDY,PA_0376,SEC_DRREDDY,1085151,239
PA_0376-SBILIFE,PA_0376,SEC_SBILIFE,1085151,123
PA_0377-EICHERMOT,PA_0377,SEC_EICHERMOT,691345,247
PA_0377-TCS,PA_0377,SEC_TCS,691345,285
PA_0377-LT,PA_0377,SEC_LT,691345,252
PA_0378-SUNPHARMA,PA_0378,SEC_SUNPHARMA,329247,27
PA_0378-ULTRACEMCO,PA_0378,SEC_ULTRACEMCO,329247,455
PA_0378-DIVISLAB,PA_0378,SEC_DIVISLAB,329247,446
PA_0378-SUNPHARMA,PA_0378,SEC_SUNPHARMA,329247,362
PA_0378-INDUSINDBK,PA_0378,SEC_INDUSINDBK,329247,462
PA_0378-HDFCLIFE,PA_0378,SEC_HDFCLIFE,329247,340
PA_0379-LIQUIDBEES,PA_0379,SEC_LIQUIDBEES,528098,41
PA_0379-TITAN,PA_0379,SEC_TITAN,528098,174
PA_0379-CIPLA,PA_0379,SEC_CIPLA,528098,411
PA_0379-ADANIPORTS,PA_0379,SEC_ADANIPORTS,528098,98
PA_0379-UPL,PA_0379,SEC_UPL,528098,120
PA_0380-BPCL,PA_0380,SEC_BPCL,583123,394
PA_0380-ULTRACEMCO,PA_0380,SEC_ULTRACEMCO,583123,115
PA_0380-HCLTECH,PA_0380,SEC_HCLTECH,583123,376
PA_0380-UPL,PA_0380,SEC_UPL,583123,167
PA_0380-ONGC,PA_0380,SEC_ONGC,583123,388
PA_0380-TITAN,PA_0380,SEC_TITAN,583123,193
PA_0381-ADANIENT,PA_0381,SEC_ADANIENT,1048847,225
PA_0381-ITC,PA_0381,SEC_ITC,1048847,74
PA_0381-MARUTI,PA_0381,SEC_MARUTI,1048847,127
PA_0381-INFY,PA_0381,SEC_INFY,1048847,28
PA_0382-TATASTEEL,PA_0382,SEC_TATASTEEL,259754,151
PA_0382-ULTRACEMCO,PA_0382,SEC_ULTRACEMCO,259754,72
PA_0382-CIPLA,PA_0382,SEC_CIPLA,259754,301
PA_0382-TECHM,PA_0382,SEC_TECHM,259754,471
PA_0382-SUNPHARMA,PA_0382,SEC_SUNPHARMA,259754,379
PA_0382-ITC,PA_0382,SEC_ITC,259754,112
PA_0383-LIQUIDBEES,PA_0383,SEC_LIQUIDBEES,1074747,123
PA_0383-APOLLOHOSP,PA_0383,SEC_APOLLOHOSP,1074747,184
PA_0383-M&M,PA_0383,SEC_M&M,1074747,208
PA_0383-ASIANPAINT,PA_0383,SEC_ASIANPAINT,1074747,273
PA_0384-INFY,PA_0384,SEC_INFY,701334,117
PA_0384-POWERGRID,PA_0384,SEC_POWERGRID,701334,385
PA_0384-LIQUIDBEES,PA_0384,SEC_LIQUIDBEES,701334,179
PA_0384-NESTLEIND,PA_0384,SEC_NESTLEIND,701334,129
PA_0384-ADANIENT,PA_0384,SEC_ADANIENT,701334,289
PA_0385-ULTRACEMCO,PA_0385,SEC_ULTRACEMCO,1500757,322
PA_0385-ADANIENT,PA_0385,SEC_ADANIENT,1500757,446
PA_0385-SUNPHARMA,PA_0385,SEC_SUNPHARMA,1500757,284
PA_0386-M&M,PA_0386,SEC_M&M,1220329,445
PA_0386-TECHM,PA_0386,SEC_TECHM,1220329,397
PA_0386-UPL,PA_0386,SEC_UPL,1220329,346
PA_0386-ADANIPORTS,PA_0386,SEC_ADANIPORTS,1220329,329
PA_0386-TATACONSUM,PA_0386,SEC_TATACONSUM,1220329,204
PA_0387-HINDALCO,PA_0387,SEC_HINDALCO,709916,17
PA_0387-TATAMOTORS,PA_0387,SEC_TATAMOTORS,709916,478
PA_0387-MARUTI,PA_0387,SEC_MARUTI,709916,490
PA_0387-JSWSTEEL,PA_0387,SEC_JSWSTEEL,709916,63
PA_0387-TITAN,PA_0387,SEC_TITAN,709916,412
PA_0387-TATASTEEL,PA_0387,SEC_TATASTEEL,709916,134
PA_0388-GRASIM,PA_0388,SEC_GRASIM,1622572,303
PA_0388-SBILIFE,PA_0388,SEC_SBILIFE,1622572,480
PA_0388-RELIANCE,PA_0388,SEC_RELIANCE,1622572,286
PA_0389-TECHM,PA_0389,SEC_TECHM,1568613,207
PA_0389-EICHERMOT,PA_0389,SEC_EICHERMOT,1568613,251
PA_0389-EICHERMOT,PA_0389,SEC_EICHERMOT,1568613,350
PA_0390-HINDUNILVR,PA_0390,SEC_HINDUNILVR,1444167,258
PA_0390-BAJAJ-AUTO,PA_0390,SEC_BAJAJ-AUTO,1444167,147
PA_0390-TATAMOTORS,PA_0390,SEC_TATAMOTORS,1444167,339
PA_0390-ULTRACEMCO,PA_0390,SEC_ULTRACEMCO,1444167,419
PA_0391-JSWSTEEL,PA_0391,SEC_JSWSTEEL,1055256,267
PA_0391-BHARTIARTL,PA_0391,SEC_BHARTIARTL,1055256,323
PA_0391-TITAN,PA_0391,SEC_TITAN,1055256,315
PA_0391-HEROMOTOCO,PA_0391,SEC_HEROMOTOCO,1055256,77
PA_0392-NTPC,PA_0392,SEC_NTPC,1101776,79
PA_0392-EICHERMOT,PA_0392,SEC_EICHERMOT,1101776,279
PA_0392-SBILIFE,PA_0392,SEC_SBILIFE,1101776,380
PA_0392-COALINDIA,PA_0392,SEC_COALINDIA,1101776,179
PA_0392-ULTRACEMCO,PA_0392,SEC_ULTRACEMCO,1101776,106
PA_0392-COALINDIA,PA_0392,SEC_COALINDIA,1101776,177
PA_0393-TATASTEEL,PA_0393,SEC_TATASTEEL,1388454,161
PA_0393-HCLTECH,PA_0393,SEC_HCLTECH,1388454,197
PA_0393-ULTRACEMCO,PA_0393,SEC_ULTRACEMCO,1388454,123
PA_0393-ASIANPAINT,PA_0393,SEC_ASIANPAINT,1388454,496
PA_0393-SHRIRAMFIN,PA_0393,SEC_SHRIRAMFIN,1388454,256
PA_0394-SUNPHARMA,PA_0394,SEC_SUNPHARMA,2036105,434
PA_0394-NIFTYBEES,PA_0394,SEC_NIFTYBEES,2036105,455
PA_0394-BRITANNIA,PA_0394,SEC_BRITANNIA,2036105,148
PA_0395-SHRIRAMFIN,PA_0395,SEC_SHRIRAMFIN,5101171,104
PA_0395-NTPC,PA_0395,SEC_NTPC,5101171,284
PA_0395-BAJAJ-AUTO,PA_0395,SEC_BAJAJ-AUTO,5101171,18
PA_0396-TECHM,PA_0396,SEC_TECHM,1648378,95
PA_0396-NTPC,PA_0396,SEC_NTPC,1648378,377
PA_0396-JSWSTEEL,PA_0396,SEC_JSWSTEEL,1648378,128
PA_0396-TECHM,PA_0396,SEC_TECHM,1648378,383
PA_0397-DIVISLAB,PA_0397,SEC_DIVISLAB,2682533,408
PA_0397-UPL,PA_0397,SEC_UPL,2682533,298
PA_0397-SUNPHARMA,PA_0397,SEC_SUNPHARMA,2682533,364
PA_0397-LIQUIDBEES,PA_0397,SEC_LIQUIDBEES,2682533,98
PA_0398-BHARTIARTL,PA_0398,SEC_BHARTIARTL,1784270,86
PA_0398-SUNPHARMA,PA_0398,SEC_SUNPHARMA,1784270,111
PA_0398-WIPRO,PA_0398,SEC_WIPRO,1784270,192
PA_0398-DIVISLAB,PA_0398,SEC_DIVISLAB,1784270,174
PA_0398-ASIANPAINT,PA_0398,SEC_ASIANPAINT,1784270,175
PA_0399-HINDUNILVR,PA_0399,SEC_HINDUNILVR,1417792,150
PA_0399-HCLTECH,PA_0399,SEC_HCLTECH,1417792,201
PA_0399-RELIANCE,PA_0399,SEC_RELIANCE,1417792,219
PA_0399-ADANIENT,PA_0399,SEC_ADANIENT,1417792,27
PA_0400-POWERGRID,PA_0400,SEC_POWERGRID,298660,34
PA_0400-UPL,PA_0400,SEC_UPL,298660,21
PA_0400-TATACONSUM,PA_0400,SEC_TATACONSUM,298660,197
PA_0400-HINDUNILVR,PA_0400,SEC_HINDUNILVR,298660,394
PA_0400-COALINDIA,PA_0400,SEC_COALINDIA,298660,254
PA_0401-COALINDIA,PA_0401,SEC_COALINDIA,1148809,290
PA_0401-EICHERMOT,PA_0401,SEC_EICHERMOT,1148809,256
PA_0401-MARUTI,PA_0401,SEC_MARUTI,1148809,44
PA_0402-NTPC,PA_0402,SEC_NTPC,1770415,286
PA_0402-RELIANCE,PA_0402,SEC_RELIANCE,1770415,148
PA_0402-HDFCLIFE,PA_0402,SEC_HDFCLIFE,1770415,139
PA_0402-HCLTECH,PA_0402,SEC_HCLTECH,1770415,437
PA_0402-BHARTIARTL,PA_0402,SEC_BHARTIARTL,1770415,78
PA_0403-HINDALCO,PA_0403,SEC_HINDALCO,1457091,482
PA_0403-BHARTIARTL,PA_0403,SEC_BHARTIARTL,1457091,243
PA_0403-GRASIM,PA_0403,SEC_GRASIM,1457091,211
PA_0404-TATAMOTORS,PA_0404,SEC_TATAMOTORS,4276691,349
PA_0404-WIPRO,PA_0404,SEC_WIPRO,4276691,45
PA_0404-INDUSINDBK,PA_0404,SEC_INDUSINDBK,4276691,343
PA_0405-NIFTYBEES,PA_0405,SEC_NIFTYBEES,3100567,419
PA_0405-GRASIM,PA_0405,SEC_GRASIM,3100567,154
PA_0405-UPL,PA_0405,SEC_UPL,3100567,145
PA_0405-SHRIRAMFIN,PA_0405,SEC_SHRIRAMFIN,3100567,362
PA_0406-LT,PA_0406,SEC_LT,1961900,82
PA_0406-NESTLEIND,PA_0406,SEC_NESTLEIND,1961900,36
PA_0406-HINDUNILVR,PA_0406,SEC_HINDUNILVR,1961900,273
PA_0406-ULTRACEMCO,PA_0406,SEC_ULTRACEMCO,1961900,303
PA_0407-BRITANNIA,PA_0407,SEC_BRITANNIA,3807986,89
PA_0407-ONGC,PA_0407,SEC_ONGC,3807986,177
PA_0407-EICHERMOT,PA_0407,SEC_EICHERMOT,3807986,470
PA_0407-M&M,PA_0407,SEC_M&M,3807986,361
PA_0408-NESTLEIND,PA_0408,SEC_NESTLEIND,3475518,57
PA_0408-BRITANNIA,PA_0408,SEC_BRITANNIA,3475518,113
PA_0408-NIFTYBEES,PA_0408,SEC_NIFTYBEES,3475518,487
PA_0408-TITAN,PA_0408,SEC_TITAN,3475518,476
PA_0409-M&M,PA_0409,SEC_M&M,2603644,407
PA_0409-LT,PA_0409,SEC_LT,2603644,226
PA_0409-TATAMOTORS,PA_0409,SEC_TATAMOTORS,2603644,33
PA_0410-UPL,PA_0410,SEC_UPL,1032142,455
PA_0410-EICHERMOT,PA_0410,SEC_EICHERMOT,1032142,220
PA_0410-UPL,PA_0410,SEC_UPL,1032142,298
PA_0411-HEROMOTOCO,PA_0411,SEC_HEROMOTOCO,2839771,314
PA_0411-ADANIENT,PA_0411,SEC_ADANIENT,2839771,260
PA_0411-DRREDDY,PA_0411,SEC_DRREDDY,2839771,338
PA_0411-HINDALCO,PA_0411,SEC_HINDALCO,2839771,387
PA_0411-TATASTEEL,PA_0411,SEC_TATASTEEL,2839771,200
PA_0412-JSWSTEEL,PA_0412,SEC_JSWSTEEL,2881729,495
PA_0412-APOLLOHOSP,PA_0412,SEC_APOLLOHOSP,2881729,489
PA_0412-INDUSINDBK,PA_0412,SEC_INDUSINDBK,2881729,230
PA_0413-SHRIRAMFIN,PA_0413,SEC_SHRIRAMFIN,1213530,383
PA_0413-INFY,PA_0413,SEC_INFY,1213530,347
PA_0413-HINDUNILVR,PA_0413,SEC_HINDUNILVR,1213530,490
PA_0414-NIFTYBEES,PA_0414,SEC_NIFTYBEES,849325,413
PA_0414-BAJAJ-AUTO,PA_0414,SEC_BAJAJ-AUTO,849325,102
PA_0414-HINDUNILVR,PA_0414,SEC_HINDUNILVR,849325,271
PA_0415-LIQUIDBEES,PA_0415,SEC_LIQUIDBEES,3523140,149
PA_0415-BRITANNIA,PA_0415,SEC_BRITANNIA,3523140,266
PA_0415-INFY,PA_0415,SEC_INFY,3523140,228
PA_0415-ASIANPAINT,PA_0415,SEC_ASIANPAINT,3523140,57
PA_0416-NIFTYBEES,PA_0416,SEC_NIFTYBEES,1372741,270
PA_0416-ASIANPAINT,PA_0416,SEC_ASIANPAINT,1372741,377
PA_0416-BPCL,PA_0416,SEC_BPCL,1372741,357
PA_0417-TCS,PA_0417,SEC_TCS,1399351,390
PA_0417-WIPRO,PA_0417,SEC_WIPRO,1399351,489
PA_0417-ONGC,PA_0417,SEC_ONGC,1399351,239
PA_0417-POWERGRID,PA_0417,SEC_POWERGRID,1399351,349
PA_0417-RELIANCE,PA_0417,SEC_RELIANCE,1399351,87
PA_0418-ADANIPORTS,PA_0418,SEC_ADANIPORTS,1299751,167
PA_0418-LIQUIDBEES,PA_0418,SEC_LIQUIDBEES,1299751,162
PA_0418-POWERGRID,PA_0418,SEC_POWERGRID,1299751,179
PA_0418-BPCL,PA_0418,SEC_BPCL,1299751,323
PA_0418-SHRIRAMFIN,PA_0418,SEC_SHRIRAMFIN,1299751,164
PA_0419-POWERGRID,PA_0419,SEC_POWERGRID,838239,410
PA_0419-LIQUIDBEES,PA_0419,SEC_LIQUIDBEES,838239,165
PA_0419-M&M,PA_0419,SEC_M&M,838239,192
PA_0419-M&M,PA_0419,SEC_M&M,838239,293
